"easting","northing","cityBlockNum","CU","PE","oanimal","I.NO","P.NO","open","infested","inspector","fitSet"
232418.232006,8183978.5418,486,0,0,0,0,0,0,0,44,0
232418.292992,8183859.187,486,0,1,0,1,1,1,0,18,0
232418.850521,8182603.917704,962,0,0,0,1,1,1,0,20,0
232419.578671,8182480.499263,963,1,0,1,1,0,1,0,39,0
232420.391045,8183833.390088,485,0,0,1,1,0,1,1,44,0
232420.921054,8182508.354279,963,0,0,0,0,0,0,0,32,0
232421.120793,8183810.825307,485,0,0,0,0,0,0,0,2,0
232421.219953,8182452.113453,624,1,1,1,1,0,1,0,38,0
232421.442138,8183784.135193,484,0,0,0,1,1,1,0,18,0
232422.030599,8184015.428309,504,0,0,0,1,1,1,0,43,0
232423.048502,8183302.628622,540,0,0,0,0,0,0,0,38,0
232423.599314,8183738.550268,483,0,0,0,1,0,1,0,44,0
232424.008891,8183712.803973,483,0,0,0,1,1,1,0,44,0
232424.106243,8183759.603164,484,0,0,0,1,0,1,0,18,0
232424.955447,8182430.646421,624,0,0,0,1,0,1,0,47,0
232425.142407,8182606.085437,962,1,1,0,1,0,1,0,39,0
232425.468124,8183688.343676,482,0,1,0,1,1,1,0,27,0
232425.867355,8182482.905636,963,0,1,1,1,0,1,0,32,0
232425.872143,8183662.67428,482,0,1,1,1,1,1,1,38,0
232426.488938,8183985.531537,486,1,1,1,1,0,1,1,18,0
232427.265016,8183543.513229,537,0,0,0,1,1,1,0,21,0
232428.096583,8183334.955522,540,0,1,0,1,1,1,0,38,0
232428.458324,8183860.609927,486,0,0,0,1,1,1,0,13,0
232428.985321,8183975.16779,486,0,0,1,1,0,1,0,18,0
232429.384514,8183506.76249,537,0,0,0,1,1,1,0,34,0
232429.787261,8183529.046374,537,1,1,0,1,1,1,0,21,0
232429.980453,8183964.717065,486,0,0,0,0,0,0,0,11,0
232430.041026,8183835.462184,485,0,1,0,1,0,1,0,11,0
232430.87169,8183662.750958,482,0,1,0,1,0,1,1,18,0
232431.204423,8183812.687321,485,0,0,0,0,0,0,0,18,0
232431.271955,8183302.668082,540,0,0,0,0,0,0,0,46,0
232431.612857,8183464.020681,538,1,0,0,1,0,1,0,21,0
232431.760618,8183787.056352,484,0,0,0,0,0,0,0,27,0
232431.770581,8184019.926517,504,0,1,0,1,0,1,1,20,0
232431.872355,8183952.313695,486,1,1,1,1,1,1,1,18,0
232432.08106,8182489.568093,963,0,0,0,1,0,1,0,20,0
232432.526061,8183738.481744,483,0,0,0,0,0,0,0,44,0
232432.95673,8183445.933723,538,0,1,0,1,1,1,0,21,0
232433.04609,8183920.797028,486,0,1,0,1,1,1,0,6,0
232433.113979,8183939.983237,486,0,1,0,1,1,1,1,27,0
232433.338867,8183687.562511,482,0,1,0,1,1,1,0,38,0
232434.193619,8182460.831122,624,0,1,1,1,0,1,0,36,0
232434.316076,8183929.564727,486,0,0,0,1,0,1,0,18,0
232434.465207,8183908.900592,486,0,1,0,1,0,1,0,18,0
232434.716906,8182422.799781,624,0,0,0,0,0,0,0,14,0
232434.82016,8183899.82336,486,0,1,0,1,0,1,0,11,0
232434.859679,8183762.99465,484,0,1,0,1,0,1,1,11,0
232435.151235,8183891.067934,486,0,1,0,1,0,1,1,44,0
232435.46081,8183713.370531,483,0,0,0,1,1,1,0,27,0
232435.70861,8182604.931335,962,0,0,0,0,0,0,0,43,0
232435.799565,8183662.450027,482,0,1,0,1,1,1,0,27,0
232436.28523,8183882.750564,486,0,1,0,1,1,1,1,27,0
232436.6211,8183488.570773,538,0,0,0,1,1,1,0,38,0
232437.166031,8183550.141192,537,0,1,0,1,0,1,0,36,0
232437.873569,8183875.58775,486,0,0,0,1,1,1,1,44,0
232437.988524,8183338.272543,540,0,0,0,0,0,0,0,34,0
232437.989594,8182452.327304,624,0,0,0,0,0,0,0,9,0
232438.673382,8183505.230309,537,1,1,0,1,1,1,0,21,0
232439.332496,8183863.190089,486,0,1,0,1,0,1,1,18,0
232440.102137,8182494.230379,963,0,0,0,0,0,0,0,20,0
232440.599784,8183834.995745,485,0,1,0,1,0,1,1,11,0
232440.659561,8183787.050349,484,0,0,0,0,0,0,0,44,0
232440.694752,8183662.602302,482,0,1,0,1,1,1,0,18,0
232440.713425,8183305.551267,540,0,0,0,0,0,0,0,36,0
232440.886559,8182415.423818,624,0,0,0,0,0,0,0,4,0
232440.957444,8183813.249141,485,0,0,0,1,0,1,0,18,0
232443.1506,8182613.422507,962,0,0,0,0,0,0,0,32,0
232443.225737,8183449.336704,538,0,1,0,1,0,1,0,46,0
232443.228499,8183763.271812,484,1,1,0,1,0,1,1,11,0
232443.807117,8182445.397052,624,0,0,0,1,1,1,0,9,0
232443.96287,8183996.750083,488,0,0,0,0,0,0,0,44,0
232444.597689,8183739.552703,483,0,0,0,0,0,0,0,11,0
232445.855251,8183544.772141,537,0,0,0,0,0,0,0,46,0
232446.173246,8183714.745937,483,0,0,0,1,1,1,0,27,0
232446.455296,8182501.318584,963,0,0,0,0,0,0,0,43,0
232447.461681,8182406.75399,624,0,0,0,0,0,0,0,14,0
232447.518993,8183986.609605,488,1,1,0,1,1,1,0,27,0
232447.52249,8183339.128519,540,0,1,0,1,1,1,0,38,0
232447.817057,8183689.180096,482,0,0,1,1,1,1,0,13,0
232448.49245,8183506.389153,537,0,0,0,0,0,0,0,36,0
232448.723621,8182438.928064,624,0,0,0,0,0,0,0,14,0
232448.756422,8183787.501932,484,0,0,1,1,0,1,1,11,0
232448.869031,8183662.170738,482,0,0,0,0,0,0,0,27,0
232449.42172,8183623.597924,536,0,0,0,0,0,0,0,21,0
232449.960202,8183814.556643,485,0,1,0,1,1,1,1,13,0
232450.409133,8182529.087168,963,0,0,0,1,0,1,0,32,0
232450.413306,8183976.827145,488,0,1,0,1,1,1,1,27,0
232451.426663,8183306.374313,540,0,0,0,0,0,0,0,34,0
232451.444838,8183482.738028,538,0,0,0,0,0,0,0,36,0
232451.578243,8183967.893133,488,0,0,1,1,1,1,1,13,0
232451.585114,8183837.498636,485,0,0,0,0,0,0,0,2,0
232452.112658,8183449.556575,538,0,0,0,1,1,1,0,36,0
232452.454168,8182398.646321,624,0,1,1,1,0,1,1,47,0
232452.78403,8183715.725668,483,0,1,0,1,1,1,1,11,0
232453.273456,8183762.637939,484,0,0,1,1,1,1,0,13,0
232454.253217,8182620.505411,962,0,0,0,0,0,0,0,39,0
232454.631011,8183738.680654,483,0,0,0,0,0,0,0,44,0
232455.29472,8183545.799827,537,0,1,0,1,1,1,0,38,0
232455.295236,8184003.560558,488,0,0,0,1,0,1,1,44,0
232455.604891,8183788.257801,484,0,1,1,0,0,1,1,13,0
232455.829952,8183662.816184,482,0,1,0,1,1,1,0,11,0
232456.426221,8182431.156609,624,0,1,0,1,1,1,0,23,0
232457.166659,8183506.987906,537,1,0,1,1,0,1,0,46,0
232457.327419,8183865.448004,487,0,1,0,1,1,1,0,27,0
232457.664118,8182507.406504,963,0,0,1,1,0,1,0,39,0
232457.673671,8183886.049975,487,1,1,0,1,1,1,1,13,0
232458.05711,8183688.015585,482,0,0,0,1,0,1,0,18,0
232458.259525,8183715.702829,483,0,1,1,1,1,1,0,13,0
232458.783503,8183337.179367,540,0,0,0,0,0,0,0,34,0
232459.309276,8183547.331739,537,0,0,0,1,0,1,0,21,0
232459.465668,8182389.829645,624,0,0,0,1,0,1,0,36,0
232460.374456,8183663.148839,482,0,0,1,1,1,1,0,27,0
232460.766345,8183836.864587,485,0,1,0,1,0,1,1,6,0
232460.836505,8183306.948644,540,0,0,0,0,0,0,0,3,0
232461.148668,8183816.366345,485,1,0,0,1,1,1,1,13,0
232461.347279,8183485.132633,538,0,0,0,0,0,0,0,46,0
232462.403726,8182538.755635,963,0,0,0,1,0,1,0,20,0
232462.604336,8183448.535123,538,0,0,0,0,0,0,0,34,0
232462.883545,8183763.04587,484,0,0,0,0,0,0,0,44,0
232463.338404,8182626.683192,962,0,0,0,1,0,1,0,35,0
232463.649783,8183787.615948,484,0,1,0,1,1,1,1,13,0
232463.697569,8183739.879607,483,1,1,1,1,0,1,1,21,0
232464.584786,8182736.115298,962,0,1,1,1,0,1,0,43,0
232465.062832,8182514.138595,963,0,0,1,1,0,1,0,32,0
232465.3193,8183715.339486,483,0,1,1,0,0,1,0,44,0
232465.584561,8182423.54365,624,0,0,0,0,0,1,0,47,0
232466.448081,8183689.61928,482,0,0,0,1,0,1,0,18,0
232466.821757,8183339.156437,540,0,0,0,0,0,0,0,3,0
232467.205499,8183546.253134,537,1,0,0,1,1,1,0,34,0
232467.35116,8183889.717658,487,0,0,0,1,0,1,1,44,0
232467.6826,8184006.60509,488,0,1,0,1,1,1,1,18,0
232468.27613,8182728.730475,962,0,1,0,1,0,1,0,32,0
232468.394776,8183509.704177,537,0,0,0,0,0,0,0,34,0
232468.657725,8183864.216813,487,0,1,1,1,0,1,1,6,0
232468.898916,8182397.746136,624,0,1,0,1,1,1,0,23,0
232468.987303,8183311.842903,540,0,1,1,1,0,1,0,36,0
232468.995241,8183665.018161,482,0,1,0,1,1,1,0,44,0
232470.24851,8183837.440902,485,0,1,0,1,1,1,0,27,0
232470.262253,8183816.743076,485,0,0,1,1,1,1,0,13,0
232470.425452,8183483.491109,538,0,0,0,0,0,0,0,38,0
232472.785382,8183451.550718,538,0,0,0,0,0,0,0,3,0
232472.8826,8182632.740563,962,0,0,0,1,0,1,0,35,0
232473.047387,8183786.895819,484,0,1,0,1,0,1,1,18,0
232473.344286,8183970.301048,488,0,1,0,1,1,1,0,6,0
232473.744264,8183688.779247,482,0,0,0,1,1,1,0,38,0
232473.805878,8184002.486039,488,0,0,0,1,0,1,1,11,0
232473.807331,8183763.227383,484,1,1,0,1,0,1,1,11,0
232473.837514,8183742.064256,483,0,1,0,1,1,1,0,18,0
232474.170668,8182715.497301,962,0,1,1,1,0,1,0,43,0
232474.206884,8182520.335406,963,0,1,0,1,0,1,0,43,0
232474.715408,8182406.639205,624,0,0,0,1,0,1,0,19,0
232476.227499,8183714.851482,483,0,1,0,1,1,1,1,27,0
232477.529904,8182375.331422,626,0,0,0,1,1,1,0,9,0
232478.329979,8183865.304539,487,1,1,0,1,0,1,1,11,0
232478.449785,8183890.739671,487,1,1,0,1,0,1,1,11,0
232478.525418,8183665.120775,482,0,1,1,1,1,1,0,13,0
232478.700417,8182598.831858,965,0,0,0,1,0,1,0,32,0
232478.737222,8183511.046245,537,0,0,0,0,0,0,0,3,0
232479.377327,8183997.313219,488,0,1,0,1,0,1,1,18,0
232479.456909,8183548.712392,537,1,0,0,1,1,1,0,38,0
232479.456944,8183341.082619,540,0,0,0,0,0,0,0,34,0
232479.734144,8183308.859312,540,0,0,0,1,0,1,0,36,0
232480.388585,8182414.382191,624,0,0,0,0,0,0,0,9,0
232480.575933,8183838.426547,485,0,1,0,1,0,1,1,11,0
232480.601901,8183484.785476,538,0,0,0,0,0,0,0,21,0
232480.711974,8183688.740382,482,0,0,0,1,1,1,0,13,0
232481.234951,8182549.876395,963,0,0,0,0,0,0,0,20,0
232481.506916,8183786.982702,484,0,1,0,1,1,1,1,18,0
232481.518312,8183816.983814,485,0,0,0,0,0,0,0,2,0
232481.708872,8182705.177343,962,0,0,0,1,0,1,0,35,0
232481.746674,8183448.265751,538,1,0,0,1,1,1,0,38,0
232482.061477,8183762.830896,484,0,1,1,1,1,1,1,2,0
232483.100989,8182380.916117,626,0,1,0,1,1,1,0,23,0
232483.404868,8183625.452574,536,0,0,0,0,0,0,0,21,0
232483.83442,8182641.034096,962,0,0,0,0,0,0,0,35,0
232484.415886,8183424.558853,539,0,1,0,1,1,1,0,38,0
232484.806135,8182369.972026,626,0,0,0,1,1,1,0,14,0
232484.822543,8183741.557636,483,0,0,0,1,0,1,1,11,0
232485.092495,8182425.238143,624,0,0,0,0,0,0,0,44,0
232485.507753,8183714.312097,483,0,0,1,1,1,1,0,27,0
232485.525954,8182526.944657,963,0,0,0,0,0,0,0,39,0
232485.575201,8182205.697466,923,0,1,0,1,0,1,0,32,0
232485.854542,8183408.961339,539,0,0,0,0,0,0,0,38,0
232486.908789,8183413.591963,539,0,0,1,1,1,1,0,3,0
232486.991485,8183403.110507,539,0,0,0,0,0,0,0,46,0
232487.171025,8183394.812951,539,0,0,0,0,0,0,0,36,0
232487.486938,8183865.566799,487,0,1,0,1,1,1,1,27,0
232487.594537,8183992.296561,488,0,0,0,1,0,1,1,18,0
232487.785948,8183665.522454,482,0,1,0,1,0,1,0,11,0
232487.941417,8183249.156958,578,0,1,1,0,0,1,1,42,0
232487.996365,8183341.501565,540,0,0,0,0,0,0,0,36,0
232488.123794,8183689.887042,482,0,1,0,1,1,1,0,13,0
232488.137276,8183548.492489,537,0,0,0,1,0,1,0,34,0
232488.501327,8183891.084562,487,0,1,0,1,0,1,0,44,0
232488.502904,8183384.383461,539,0,1,0,1,0,1,0,46,0
232488.868378,8183511.99465,537,0,0,0,0,0,0,0,21,0
232489.256916,8183968.512371,488,0,0,0,1,1,1,0,27,0
232489.282854,8182751.232715,961,0,0,0,1,0,1,0,32,0
232489.329386,8182386.419215,626,0,1,1,1,1,1,0,36,0
232489.573613,8183366.771674,539,0,0,0,0,0,0,0,34,0
232489.693932,8183487.163084,538,0,1,0,1,0,1,0,46,0
232489.967091,8183375.235181,539,0,1,0,1,1,1,0,3,0
232490.032815,8182684.941263,962,0,0,0,0,0,0,0,35,0
232490.102562,8183309.091673,540,0,0,0,1,1,1,0,3,0
232490.570543,8182431.977004,624,0,1,1,1,0,1,0,19,0
232490.842756,8183819.590672,485,0,0,0,1,1,1,0,6,0
232491.73873,8183839.155871,485,0,0,0,1,1,1,0,18,0
232492.193481,8183451.613373,538,1,0,0,1,0,1,0,46,0
232493.095023,8182362.933587,626,0,0,0,0,0,0,0,9,0
232493.257042,8182533.303623,963,0,0,0,0,0,0,0,20,0
232493.528489,8182606.074074,965,0,0,0,0,0,0,0,32,0
232493.715066,8182646.461974,962,0,0,0,0,0,0,0,20,0
232494.18666,8183740.071986,483,0,0,0,1,0,1,1,18,0
232494.265859,8183764.197077,484,0,0,0,0,0,0,0,27,0
232495.475874,8182585.057639,965,0,0,0,0,0,0,0,43,0
232495.9193,8183424.874121,539,0,1,0,1,1,1,0,38,0
232496.041444,8183548.959942,537,0,0,0,1,1,1,0,34,0
232496.045349,8183254.590501,578,0,0,1,1,0,1,0,42,0
232496.416435,8183714.833812,483,0,0,0,1,0,1,0,18,0
232496.548015,8183511.133287,537,1,1,0,1,0,1,1,3,0
232496.640954,8183690.337075,482,0,1,1,1,1,1,0,44,0
232496.796576,8182670.993014,962,0,0,0,0,0,0,0,20,0
232496.960863,8183986.970779,488,0,0,0,1,0,1,1,11,0
232497.51851,8183891.75463,487,1,1,0,1,0,1,1,27,0
232497.836646,8183865.995475,487,0,0,0,0,0,0,0,18,0
232498.157913,8182396.475283,626,0,0,0,0,0,0,0,4,0
232498.439398,8183342.337517,540,0,1,1,1,1,1,0,34,0
232498.643591,8183242.542228,578,1,1,1,1,0,1,0,42,0
232498.9787,8183486.74427,538,0,1,0,1,1,1,0,46,0
232499.681847,8182437.025773,624,0,0,0,0,0,0,0,19,0
232499.989,8182505.794537,624,0,0,0,0,0,0,0,4,0
232500.213749,8183840.89035,485,0,0,0,0,0,0,0,18,0
232500.273648,8182574.540306,965,0,1,1,1,0,1,0,39,0
232500.293732,8183452.639555,538,0,1,0,1,1,1,0,3,0
232500.359982,8183664.871798,482,0,1,0,1,0,1,1,11,0
232500.491862,8183264.14297,578,0,0,1,1,0,1,1,37,0
232500.726254,8183313.361315,540,0,1,0,1,0,1,0,46,0
232501.493507,8183815.704332,485,0,1,0,1,1,1,0,27,0
232501.748133,8183966.827387,488,0,1,1,1,0,1,1,6,0
232501.872677,8183787.191643,484,0,1,0,1,1,1,1,44,0
232503.639586,8183766.222412,484,0,0,0,0,0,0,0,18,0
232504.483592,8183628.053035,536,0,0,0,0,0,0,0,38,0
232505.085228,8183740.822535,483,0,1,1,1,0,1,1,18,0
232505.088703,8183692.119428,482,0,0,0,1,1,1,0,18,0
232505.113889,8182567.39717,965,0,1,0,1,0,1,0,43,0
232505.233895,8182738.772289,961,0,0,0,1,1,1,0,32,0
232506.203707,8183714.54381,483,0,0,0,0,0,0,0,18,0
232506.219384,8183549.63396,537,0,1,1,1,0,1,1,34,0
232506.286805,8182404.364432,626,0,0,0,1,1,1,0,47,0
232506.582219,8182652.108271,962,0,0,0,1,1,1,0,39,0
232507.083796,8183868.149681,487,0,0,0,0,0,0,0,2,0
232507.220694,8183890.95079,487,0,1,0,1,1,1,0,6,0
232507.236227,8183344.219197,540,1,0,0,1,1,1,0,34,0
232507.410141,8182443.789672,624,0,0,0,1,1,1,0,36,0
232507.640117,8182345.23249,622,0,0,0,0,0,0,0,44,0
232508.062287,8183817.155697,485,0,0,0,0,0,0,0,11,0
232508.324563,8183512.426626,537,0,0,0,0,0,0,0,38,0
232508.378953,8182615.338826,965,0,0,0,0,0,0,0,20,0
232508.57448,8183486.294506,538,1,1,0,1,1,1,1,3,0
232508.814957,8182555.851876,965,0,0,0,1,1,1,0,32,0
232509.055582,8183980.268115,488,0,0,0,0,0,0,0,2,0
232509.185936,8183236.456137,578,0,1,0,1,1,1,0,14,0
232509.43816,8182337.899665,622,0,0,0,0,0,0,0,22,0
232509.506592,8183269.936059,578,0,0,1,1,0,1,1,37,0
232510.261684,8183664.852582,482,0,0,1,1,0,1,0,11,0
232510.326402,8183692.998909,482,0,0,0,1,1,1,0,27,0
232510.418873,8183313.085164,540,0,1,0,1,1,1,1,34,0
232510.594952,8182497.016739,624,0,1,0,1,0,1,0,19,0
232511.169611,8183841.087491,485,0,1,0,1,0,1,1,11,0
232511.21559,8183574.396556,536,0,0,1,1,1,1,0,48,0
232512.04825,8183451.527595,538,0,1,0,1,0,1,0,36,0
232512.142177,8183766.891328,484,0,1,0,1,1,1,1,27,0
232512.216864,8183790.014183,484,0,0,0,0,0,0,0,11,0
232512.224884,8183280.113526,578,0,0,1,1,0,1,0,47,0
232512.593148,8182384.983743,626,0,1,0,0,1,1,0,44,0
232512.855569,8182253.041284,923,0,0,0,0,0,0,0,43,0
232512.870164,8182451.70989,624,0,1,0,1,0,1,0,47,0
232513.732379,8182350.387451,622,0,0,0,0,0,0,0,44,0
232513.794345,8183742.847777,483,0,1,0,1,1,1,0,27,0
232514.472042,8183815.784296,485,0,1,0,1,0,1,1,11,0
232514.517052,8182413.886824,626,0,0,0,1,1,1,0,36,0
232514.641981,8182546.361195,965,0,1,0,1,1,1,0,32,0
232515.165169,8182745.502221,961,0,0,0,1,0,1,0,32,0
232515.926135,8182492.072979,624,0,1,1,1,0,1,0,23,0
232516.264367,8182971.449566,649,0,0,0,0,0,0,0,39,0
232516.298318,8182956.03629,649,0,1,1,1,0,1,0,32,0
232516.387084,8183547.487255,537,0,1,0,1,0,1,1,36,0
232516.598397,8183975.586533,488,1,0,0,1,0,1,1,13,0
232516.620205,8183341.724765,540,0,0,0,0,0,0,0,46,0
232516.914741,8183867.143004,487,0,0,0,1,0,1,0,11,0
232517.117672,8183891.310413,487,0,0,0,1,1,1,0,13,0
232517.486343,8182353.92141,622,0,1,1,1,0,1,0,48,0
232517.733958,8183694.098098,482,1,1,0,1,1,1,0,27,0
232517.840055,8182391.319647,626,1,0,1,0,0,1,0,38,0
232517.841592,8182246.443648,923,0,0,0,0,0,0,0,43,0
232518.26865,8183715.513692,483,0,0,0,1,1,1,0,44,0
232518.299398,8183231.953212,578,0,0,0,0,0,0,0,14,0
232518.763329,8182626.209735,965,0,0,0,0,0,0,0,43,0
232518.890701,8183540.31081,537,1,1,1,1,0,1,0,46,0
232518.956095,8183310.25235,540,0,1,1,1,0,1,0,36,0
232519.884084,8183511.866541,537,0,0,1,1,0,1,0,46,0
232519.93701,8183839.944806,485,0,1,0,1,0,1,1,27,0
232520.074678,8183666.040794,482,1,1,0,1,1,1,0,3,0
232520.326552,8183487.718723,538,1,1,0,1,1,1,0,38,0
232520.735628,8183273.116152,578,0,1,0,1,0,1,0,14,0
232520.795675,8183528.199918,537,0,1,1,1,0,1,0,36,0
232521.144611,8182237.546698,923,0,0,0,0,0,0,0,20,0
232521.327652,8182943.102308,649,0,0,0,0,0,0,0,20,0
232521.374548,8183866.625445,487,0,0,0,1,0,1,0,18,0
232521.523962,8183425.864937,539,0,0,0,0,0,0,0,21,0
232521.583498,8182458.22219,624,0,1,0,1,1,1,0,23,0
232521.825035,8183453.590221,538,0,1,0,1,0,1,0,21,0
232522.021059,8183790.972943,484,0,0,0,0,0,0,0,2,0
232522.38546,8183817.082333,485,0,1,0,1,1,1,0,18,0
232522.577332,8182360.346055,622,0,0,0,1,1,1,0,9,0
232522.585828,8183417.045049,539,0,1,0,1,1,1,0,21,0
232523.708895,8183766.134368,484,0,0,0,1,1,1,0,18,0
232524.029691,8182709.165413,968,0,0,0,1,0,1,0,39,0
232524.437188,8183969.014601,488,0,1,0,1,1,1,1,27,0
232524.491519,8182487.851238,624,0,0,0,1,1,1,0,48,0
232524.517602,8183407.404893,539,0,0,0,1,1,1,0,3,0
232524.671265,8182424.655394,626,0,1,1,1,1,1,0,38,0
232524.992086,8182548.548621,965,0,0,0,1,1,1,0,3,0
232525.138137,8183398.163367,539,0,0,0,1,0,1,0,46,0
232525.753151,8183692.180998,482,0,1,1,1,1,1,1,27,0
232525.877772,8182227.223141,923,0,0,0,0,0,0,0,32,0
232525.92775,8182752.670755,961,0,1,1,1,0,1,0,43,0
232525.941596,8183228.730763,578,0,1,1,1,0,1,0,39,0
232526.281146,8183743.156521,483,0,0,0,0,0,0,0,44,0
232526.41327,8183387.596082,539,0,0,0,0,0,0,0,3,0
232526.443,8182974.565558,649,0,0,0,0,0,0,0,32,0
232526.750595,8183381.570739,539,0,1,1,1,0,1,0,36,0
232526.752404,8183714.98332,483,0,1,0,1,1,1,0,13,0
232527.228918,8183892.145728,487,0,1,0,1,1,1,0,44,0
232527.312618,8183367.99473,539,0,1,0,0,0,1,0,3,0
232527.385164,8183375.495958,539,1,1,0,1,1,1,1,36,0
232528.32684,8183867.452065,487,0,0,0,0,0,0,0,27,0
232528.340199,8182400.430436,626,0,1,1,1,0,1,0,47,0
232528.792504,8182522.142126,628,0,1,0,1,1,1,0,44,0
232528.813912,8183344.878987,540,0,0,0,0,0,0,0,3,0
232529.413977,8183225.542389,578,0,0,0,0,0,0,0,14,0
232529.463197,8183667.00608,482,1,1,0,1,1,1,0,27,0
232529.716583,8183327.368949,540,0,0,0,0,0,0,0,3,0
232529.855027,8182947.718974,649,0,0,0,0,0,0,0,43,0
232530.213604,8183310.174649,540,0,0,0,0,0,0,0,21,0
232530.29267,8182610.167096,965,0,0,0,0,0,0,0,32,0
232530.456677,8182828.147592,958,0,0,0,0,0,0,0,32,0
232530.485617,8183268.48703,578,0,0,0,0,0,0,0,39,0
232530.50245,8182364.990778,622,0,1,1,1,0,1,0,14,0
232530.814014,8183840.286556,485,0,0,0,1,1,1,1,27,0
232531.001483,8182268.438394,922,0,0,0,0,0,0,0,39,0
232531.002059,8183818.006893,485,0,0,0,1,1,1,1,44,0
232531.416992,8183637.621767,544,0,1,0,1,0,1,0,3,0
232531.631643,8182464.620233,624,0,0,0,0,0,0,0,44,0
232532.583097,8182219.273937,923,0,1,0,1,0,1,0,32,0
232532.778878,8182759.514637,961,1,1,0,1,0,1,0,20,0
232532.949802,8183788.860876,484,0,1,1,1,1,1,1,27,0
232533.18909,8182431.916354,626,0,0,0,1,1,1,0,9,0
232533.865386,8182552.707785,965,1,1,0,1,1,1,0,23,0
232534.070284,8183617.159894,544,0,1,1,1,0,1,0,36,0
232534.240984,8183767.360214,484,0,1,0,1,1,1,1,18,0
232534.308087,8183596.696149,544,0,1,0,1,1,1,0,38,0
232534.331725,8183605.012956,544,1,1,0,1,0,1,1,36,0
232535.149748,8183745.569432,483,0,0,0,0,0,0,0,11,0
232535.611953,8182516.006293,628,0,0,0,0,0,0,0,48,0
232535.722618,8183716.109535,483,1,0,1,1,1,1,0,13,0
232535.758795,8183219.818295,578,0,1,0,1,1,1,0,14,0
232536.16566,8183579.143885,544,1,0,1,1,0,1,0,46,0
232536.461738,8182471.40987,624,0,0,0,0,0,0,0,48,0
232536.465394,8183550.20847,543,0,1,1,1,0,1,1,3,0
232536.48146,8182305.946123,906,1,1,0,1,0,1,0,36,0
232536.940333,8182600.078987,965,0,0,0,0,0,0,0,39,0
232537.088055,8182980.815325,649,0,0,0,0,0,0,0,43,0
232537.249118,8182262.307828,922,0,1,0,1,0,1,0,32,0
232537.578424,8183692.954564,482,0,1,1,1,1,1,0,44,0
232537.690298,8182410.017701,626,0,1,0,1,1,1,0,23,0
232537.787529,8182919.137251,650,1,1,0,1,0,1,0,39,0
232538.244107,8183262.567629,578,0,0,0,1,0,1,0,14,0
232538.838801,8183538.059401,543,0,0,0,1,0,1,0,21,0
232538.919481,8182368.410999,622,0,0,0,0,0,0,0,14,0
232538.934479,8183666.246823,482,1,1,0,1,1,1,1,13,0
232539.17237,8183890.36812,487,0,1,0,0,0,1,1,18,0
232539.787321,8182950.575153,649,0,1,0,1,0,1,0,35,0
232539.988408,8182211.631628,923,0,0,0,0,0,0,0,35,0
232540.02804,8182531.758281,628,0,0,0,0,0,0,0,38,0
232540.534069,8183840.389924,485,0,0,0,1,1,1,1,27,0
232540.542337,8183528.239802,543,0,0,1,1,0,1,0,46,0
232540.71396,8182507.935794,628,0,0,0,0,0,0,0,9,0
232540.780605,8182310.334088,906,0,0,0,1,0,1,0,36,0
232540.870135,8183485.918758,543,0,0,0,1,0,1,0,21,0
232540.890062,8182256.701569,922,0,0,0,0,0,0,0,35,0
232540.977127,8183507.924319,543,1,1,0,1,0,1,1,46,0
232541.065371,8182378.314967,622,0,0,0,0,0,0,0,9,0
232541.142449,8183517.344007,543,0,1,0,1,0,1,1,36,0
232541.284685,8182560.675975,965,0,0,0,1,1,1,0,20,0
232541.316548,8183870.0252,487,0,0,1,1,1,1,0,44,0
232541.3949,8183820.835413,485,0,0,1,1,1,1,0,13,0
232541.815604,8183458.644718,543,0,1,0,0,0,1,1,36,0
232541.910042,8183496.43415,543,1,0,0,1,0,1,1,46,0
232541.96376,8183641.746915,544,0,0,0,0,0,0,0,34,0
232542.622232,8183791.271637,484,0,1,0,1,1,1,0,27,0
232543.002467,8183777.228988,484,0,1,0,1,1,1,0,11,0
232543.130851,8183764.958201,484,1,0,0,1,1,1,1,13,0
232543.152951,8183476.341146,543,0,0,1,1,0,1,0,21,0
232543.333008,8182445.251541,627,0,0,0,0,0,0,0,47,0
232544.097477,8182982.195172,649,1,1,0,1,0,1,0,20,0
232544.135744,8183573.667887,544,0,1,0,1,1,1,0,34,0
232545.267012,8182383.640301,622,0,0,0,0,0,0,0,22,0
232545.328179,8182767.705811,961,0,1,1,1,1,1,0,35,0
232545.363216,8183216.109932,578,0,0,1,1,0,1,0,39,0
232545.571078,8183694.103322,482,0,1,0,1,0,1,0,2,0
232545.897434,8182591.076251,965,0,0,0,0,0,0,0,32,0
232545.996504,8182203.820007,923,0,0,0,0,0,0,0,39,0
232546.001439,8182926.724105,650,0,1,0,0,0,1,0,32,0
232546.194202,8183739.152244,483,0,1,0,1,0,1,0,18,0
232546.205037,8182315.170211,906,0,0,0,0,0,0,0,34,0
232546.914922,8182955.407394,649,0,0,0,0,0,0,0,20,0
232547.072985,8183552.238489,543,1,1,1,1,0,1,1,21,0
232547.131247,8183721.531274,483,0,0,1,1,1,1,0,13,0
232547.160895,8183256.37834,578,1,0,0,1,0,1,0,39,0
232547.324711,8182904.663868,650,0,0,0,1,0,1,0,32,0
232547.343133,8182422.721558,626,0,1,0,1,1,1,0,36,0
